,subj,condition,yvalue,decision-maker-ID,colour
273,resnet50_l2_eps5,32-3-10,0.18967349875291792,resnet50_l2_eps5,
274,wide_resnet50_2_l2_eps0,32-3-10,0.061619943676395145,wide_resnet50_2_l2_eps0,
275,wide_resnet50_2_l2_eps0_01,32-3-10,0.04987461227515054,wide_resnet50_2_l2_eps0_01,
276,wide_resnet50_2_l2_eps0_03,32-3-10,-0.013571428571429412,wide_resnet50_2_l2_eps0_03,
277,wide_resnet50_2_l2_eps0_05,32-3-10,0.018850677662940504,wide_resnet50_2_l2_eps0_05,
278,wide_resnet50_2_l2_eps0_1,32-3-10,0.03947245256300832,wide_resnet50_2_l2_eps0_1,
279,wide_resnet50_2_l2_eps0_25,32-3-10,0.016874897744302862,wide_resnet50_2_l2_eps0_25,
280,wide_resnet50_2_l2_eps0_5,32-3-10,0.15231203946546795,wide_resnet50_2_l2_eps0_5,
281,wide_resnet50_2_l2_eps1,32-3-10,0.14162105427513166,wide_resnet50_2_l2_eps1,
282,wide_resnet50_2_l2_eps3,32-3-10,0.18394805413685988,wide_resnet50_2_l2_eps3,
283,wide_resnet50_2_l2_eps5,32-3-10,0.16763086115808226,wide_resnet50_2_l2_eps5,
284,resnet18_linf_eps0_5,32-3-10,0.15947819713227446,resnet18_linf_eps0_5,
285,resnet18_linf_eps1,32-3-10,0.1488137807464403,resnet18_linf_eps1,
286,resnet18_linf_eps2,32-3-10,0.212197276556929,resnet18_linf_eps2,
287,resnet18_linf_eps4,32-3-10,0.16578661034306194,resnet18_linf_eps4,
288,resnet18_linf_eps8,32-3-10,0.13546851719085765,resnet18_linf_eps8,
289,resnet50_linf_eps0_5,32-3-10,0.11942081070307459,resnet50_linf_eps0_5,
290,resnet50_linf_eps1,32-3-10,0.09118949518399322,resnet50_linf_eps1,
291,resnet50_linf_eps2,32-3-10,0.1608904708380168,resnet50_linf_eps2,
